M,35,0,4
M,35,1,1
M,35,2,0
M,35,3,5
M,35,4,4
M,35,5,3
M,35,6,4
M,35,7,0
M,35,8,0
M,35,9,5
M,35,10,2
M,35,11,2
M,35,12,2
M,35,13,3
M,35,14,3
M,35,15,3
M,35,16,0
M,35,17,2
M,35,18,5
M,35,19,0
M,35,20,5
M,35,21,0
M,35,22,1
M,35,23,2
M,35,24,4
M,35,25,2
M,35,26,2
M,35,27,1
M,35,28,1
M,35,29,2
M,35,30,0
M,35,31,3
M,35,32,4
M,35,33,1
M,35,34,4
M,35,35,2
M,35,36,2
M,35,37,2
M,35,38,5
M,35,39,0
M,35,40,0
M,35,41,3
M,35,42,0
M,35,43,2
M,35,44,3
M,35,45,2
M,35,46,2
M,35,47,0
M,35,48,2
M,35,49,4
M,36,0,1
M,36,1,1
M,36,2,2
M,36,3,5
M,36,4,4
M,36,5,5
M,36,6,1
M,36,7,4
M,36,8,1
M,36,9,0
M,36,10,2
M,36,11,3
M,36,12,5
M,36,13,5
M,36,14,2
M,36,15,0
M,36,16,2
M,36,17,5
M,36,18,1
M,36,19,3
M,36,20,0
M,36,21,4
M,36,22,2
M,36,23,1
M,36,24,2
M,36,25,4
M,36,26,1
M,36,27,4
M,36,28,0
M,36,29,3
M,36,30,1
M,36,31,0
M,36,32,5
M,36,33,4
M,36,34,2
M,36,35,2
M,36,36,4
M,36,37,0
M,36,38,3
M,36,39,2
M,36,40,1
M,36,41,4
M,36,42,2
M,36,43,1
M,36,44,2
M,36,45,4
M,36,46,5
M,36,47,1
M,36,48,3
M,36,49,2
M,37,0,5
M,37,1,5
M,37,2,0
M,37,3,0
M,37,4,1
M,37,5,2
M,37,6,3
M,37,7,0
M,37,8,4
M,37,9,1
M,37,10,5
M,37,11,5
M,37,12,3
M,37,13,3
M,37,14,5
M,37,15,4
M,37,16,0
M,37,17,5
M,37,18,5
M,37,19,0
M,37,20,1
M,37,21,2
M,37,22,2
M,37,23,0
M,37,24,1
M,37,25,3
M,37,26,1
M,37,27,4
M,37,28,0
M,37,29,4
M,37,30,2
M,37,31,5
M,37,32,1
M,37,33,0
M,37,34,0
M,37,35,3
M,37,36,1
M,37,37,4
M,37,38,0
M,37,39,0
M,37,40,0
M,37,41,3
M,37,42,5
M,37,43,3
M,37,44,3
M,37,45,0
M,37,46,2
M,37,47,0
M,37,48,3
M,37,49,0
M,38,0,3
M,38,1,4
M,38,2,2
M,38,3,5
M,38,4,1
M,38,5,1
M,38,6,5
M,38,7,0
M,38,8,1
M,38,9,0
M,38,10,4
M,38,11,2
M,38,12,2
M,38,13,0
M,38,14,4
M,38,15,5
M,38,16,3
M,38,17,2
M,38,18,1
M,38,19,2
M,38,20,5
M,38,21,0
M,38,22,4
M,38,23,3
M,38,24,1
M,38,25,3
M,38,26,0
M,38,27,2
M,38,28,5
M,38,29,1
M,38,30,5
M,38,31,3
M,38,32,5
M,38,33,1
M,38,34,4
M,38,35,5
M,38,36,3
M,38,37,0
M,38,38,4
M,38,39,5
M,38,40,5
M,38,41,5
M,38,42,1
M,38,43,1
M,38,44,1
M,38,45,5
M,38,46,1
M,38,47,0
M,38,48,1
M,38,49,5
M,39,0,2
M,39,1,4
M,39,2,5
M,39,3,1
M,39,4,3
M,39,5,5
M,39,6,2
M,39,7,5
M,39,8,0
M,39,9,5
M,39,10,4
M,39,11,1
M,39,12,2
M,39,13,2
M,39,14,0
M,39,15,3
M,39,16,5
M,39,17,3
M,39,18,1
M,39,19,3
M,39,20,1
M,39,21,2
M,39,22,3
M,39,23,2
M,39,24,3
M,39,25,1
M,39,26,3
M,39,27,4
M,39,28,5
M,39,29,0
M,39,30,5
M,39,31,3
M,39,32,4
M,39,33,5
M,39,34,1
M,39,35,3
M,39,36,4
M,39,37,2
M,39,38,4
M,39,39,1
M,39,40,1
M,39,41,3
M,39,42,0
M,39,43,4
M,39,44,2
M,39,45,1
M,39,46,3
M,39,47,3
M,39,48,4
M,39,49,4
M,40,0,5
M,40,1,0
M,40,2,0
M,40,3,1
M,40,4,2
M,40,5,0
M,40,6,1
M,40,7,2
M,40,8,2
M,40,9,5
M,40,10,2
M,40,11,2
M,40,12,5
M,40,13,1
M,40,14,3
M,40,15,0
M,40,16,3
M,40,17,0
M,40,18,5
M,40,19,4
M,40,20,5
M,40,21,2
M,40,22,0
M,40,23,4
M,40,24,0
M,40,25,4
M,40,26,4
M,40,27,4
M,40,28,0
M,40,29,1
M,40,30,1
M,40,31,1
M,40,32,0
M,40,33,2
M,40,34,3
M,40,35,4
M,40,36,3
M,40,37,4
M,40,38,1
M,40,39,3
M,40,40,0
M,40,41,0
M,40,42,1
M,40,43,3
M,40,44,3
M,40,45,0
M,40,46,1
M,40,47,0
M,40,48,5
M,40,49,0
M,41,0,3
M,41,1,4
M,41,2,0
M,41,3,2
M,41,4,3
M,41,5,1
M,41,6,3
M,41,7,2
M,41,8,3
M,41,9,3
M,41,10,4
M,41,11,0
M,41,12,4
M,41,13,0
M,41,14,5
M,41,15,5
M,41,16,1
M,41,17,3
M,41,18,1
M,41,19,4
M,41,20,2
M,41,21,1
M,41,22,5
M,41,23,5
M,41,24,3
M,41,25,5
M,41,26,3
M,41,27,3
M,41,28,3
M,41,29,1
M,41,30,1
M,41,31,2
M,41,32,0
M,41,33,0
M,41,34,0
M,41,35,0
M,41,36,3
M,41,37,5
M,41,38,3
M,41,39,2
M,41,40,0
M,41,41,0
M,41,42,2
M,41,43,3
M,41,44,5
M,41,45,1
M,41,46,2
M,41,47,1
M,41,48,3
M,41,49,2
M,42,0,1
M,42,1,1
M,42,2,1
M,42,3,0
M,42,4,2
M,42,5,2
M,42,6,1
M,42,7,3
M,42,8,0
M,42,9,0
M,42,10,1
M,42,11,4
M,42,12,2
M,42,13,0
M,42,14,3
M,42,15,0
M,42,16,4
M,42,17,5
M,42,18,3
M,42,19,2
M,42,20,0
M,42,21,3
M,42,22,4
M,42,23,5
M,42,24,5
M,42,25,0
M,42,26,0
M,42,27,4
M,42,28,0
M,42,29,5
M,42,30,2
M,42,31,5
M,42,32,2
M,42,33,0
M,42,34,3
M,42,35,1
M,42,36,5
M,42,37,5
M,42,38,0
M,42,39,5
M,42,40,1
M,42,41,5
M,42,42,5
M,42,43,2
M,42,44,4
M,42,45,5
M,42,46,5
M,42,47,3
M,42,48,1
M,42,49,0
M,43,0,0
M,43,1,4
M,43,2,5
M,43,3,2
M,43,4,4
M,43,5,0
M,43,6,1
M,43,7,4
M,43,8,0
M,43,9,0
M,43,10,3
M,43,11,4
M,43,12,3
M,43,13,2
M,43,14,5
M,43,15,4
M,43,16,0
M,43,17,0
M,43,18,1
M,43,19,1
M,43,20,0
M,43,21,0
M,43,22,0
M,43,23,4
M,43,24,5
M,43,25,3
M,43,26,3
M,43,27,1
M,43,28,1
M,43,29,5
M,43,30,5
M,43,31,4
M,43,32,4
M,43,33,3
M,43,34,5
M,43,35,0
M,43,36,3
M,43,37,5
M,43,38,0
M,43,39,3
M,43,40,0
M,43,41,1
M,43,42,5
M,43,43,1
M,43,44,5
M,43,45,4
M,43,46,5
M,43,47,1
M,43,48,5
M,43,49,1
M,44,0,5
M,44,1,5
M,44,2,0
M,44,3,4
M,44,4,2
M,44,5,4
M,44,6,3
M,44,7,4
M,44,8,4
M,44,9,4
M,44,10,4
M,44,11,0
M,44,12,5
M,44,13,5
M,44,14,5
M,44,15,3
M,44,16,3
M,44,17,0
M,44,18,5
M,44,19,2
M,44,20,1
M,44,21,3
M,44,22,1
M,44,23,2
M,44,24,2
M,44,25,1
M,44,26,5
M,44,27,3
M,44,28,3
M,44,29,5
M,44,30,3
M,44,31,3
M,44,32,5
M,44,33,4
M,44,34,0
M,44,35,3
M,44,36,3
M,44,37,1
M,44,38,3
M,44,39,1
M,44,40,1
M,44,41,4
M,44,42,4
M,44,43,1
M,44,44,0
M,44,45,3
M,44,46,1
M,44,47,3
M,44,48,2
M,44,49,5
M,45,0,0
M,45,1,0
M,45,2,2
M,45,3,0
M,45,4,1
M,45,5,1
M,45,6,5
M,45,7,2
M,45,8,1
M,45,9,2
M,45,10,2
M,45,11,1
M,45,12,5
M,45,13,2
M,45,14,1
M,45,15,3
M,45,16,0
M,45,17,0
M,45,18,4
M,45,19,1
M,45,20,5
M,45,21,4
M,45,22,5
M,45,23,3
M,45,24,0
M,45,25,4
M,45,26,4
M,45,27,4
M,45,28,5
M,45,29,5
M,45,30,5
M,45,31,0
M,45,32,5
M,45,33,2
M,45,34,5
M,45,35,0
M,45,36,1
M,45,37,0
M,45,38,0
M,45,39,3
M,45,40,2
M,45,41,4
M,45,42,0
M,45,43,5
M,45,44,4
M,45,45,0
M,45,46,1
M,45,47,1
M,45,48,3
M,45,49,1
M,46,0,4
M,46,1,1
M,46,2,2
M,46,3,1
M,46,4,2
M,46,5,5
M,46,6,4
M,46,7,4
M,46,8,3
M,46,9,1
M,46,10,5
M,46,11,1
M,46,12,1
M,46,13,0
M,46,14,5
M,46,15,3
M,46,16,5
M,46,17,4
M,46,18,2
M,46,19,1
M,46,20,0
M,46,21,3
M,46,22,1
M,46,23,0
M,46,24,4
M,46,25,2
M,46,26,4
M,46,27,5
M,46,28,5
M,46,29,3
M,46,30,2
M,46,31,4
M,46,32,5
M,46,33,0
M,46,34,4
M,46,35,1
M,46,36,1
M,46,37,5
M,46,38,1
M,46,39,2
M,46,40,1
M,46,41,0
M,46,42,0
M,46,43,5
M,46,44,0
M,46,45,4
M,46,46,3
M,46,47,0
M,46,48,2
M,46,49,1
M,47,0,4
M,47,1,2
M,47,2,4
M,47,3,4
M,47,4,5
M,47,5,1
M,47,6,4
M,47,7,1
M,47,8,2
M,47,9,5
M,47,10,0
M,47,11,4
M,47,12,0
M,47,13,0
M,47,14,0
M,47,15,2
M,47,16,5
M,47,17,5
M,47,18,4
M,47,19,4
M,47,20,5
M,47,21,0
M,47,22,4
M,47,23,5
M,47,24,2
M,47,25,0
M,47,26,2
M,47,27,2
M,47,28,4
M,47,29,4
M,47,30,1
M,47,31,1
M,47,32,1
M,47,33,4
M,47,34,2
M,47,35,0
M,47,36,0
M,47,37,0
M,47,38,3
M,47,39,3
M,47,40,4
M,47,41,2
M,47,42,5
M,47,43,2
M,47,44,4
M,47,45,3
M,47,46,4
M,47,47,5
M,47,48,0
M,47,49,1
M,48,0,3
M,48,1,3
M,48,2,1
M,48,3,3
M,48,4,2
M,48,5,3
M,48,6,4
M,48,7,2
M,48,8,1
M,48,9,1
M,48,10,4
M,48,11,4
M,48,12,4
M,48,13,0
M,48,14,2
M,48,15,0
M,48,16,3
M,48,17,4
M,48,18,5
M,48,19,3
M,48,20,2
M,48,21,0
M,48,22,4
M,48,23,1
M,48,24,2
M,48,25,1
M,48,26,2
M,48,27,1
M,48,28,2
M,48,29,5
M,48,30,1
M,48,31,0
M,48,32,0
M,48,33,4
M,48,34,1
M,48,35,1
M,48,36,2
M,48,37,3
M,48,38,5
M,48,39,1
M,48,40,4
M,48,41,3
M,48,42,4
M,48,43,3
M,48,44,1
M,48,45,1
M,48,46,4
M,48,47,0
M,48,48,4
M,48,49,0
M,49,0,0
M,49,1,3
M,49,2,5
M,49,3,4
M,49,4,5
M,49,5,4
M,49,6,5
M,49,7,0
M,49,8,3
M,49,9,5
M,49,10,2
M,49,11,4
M,49,12,5
M,49,13,0
M,49,14,0
M,49,15,5
M,49,16,3
M,49,17,2
M,49,18,5
M,49,19,5
M,49,20,0
M,49,21,4
M,49,22,0
M,49,23,1
M,49,24,3
M,49,25,5
M,49,26,2
M,49,27,2
M,49,28,2
M,49,29,0
M,49,30,2
M,49,31,5
M,49,32,4
M,49,33,0
M,49,34,2
M,49,35,2
M,49,36,4
M,49,37,1
M,49,38,4
M,49,39,1
M,49,40,3
M,49,41,1
M,49,42,1
M,49,43,1
M,49,44,2
M,49,45,2
M,49,46,2
M,49,47,4
M,49,48,4
M,49,49,2
